NU_ANO,Q006,TP_SEXO,SG_UF_PROVA,QTD
2019,A,F,AC,2149
2019,A,F,AL,4790
2019,A,F,AM,5534
2019,A,F,AP,1804
2019,A,F,BA,21726
2019,A,F,CE,11717
2019,A,F,DF,1678
2019,A,F,ES,1870
2019,A,F,GO,2455
2019,A,F,MA,12913
2019,A,F,MG,8599
2019,A,F,MS,1154
2019,A,F,MT,1219
2019,A,F,PA,12865
2019,A,F,PB,7728
2019,A,F,PE,13478
2019,A,F,PI,8664
2019,A,F,PR,1891
2019,A,F,RJ,7305
2019,A,F,RN,5000
2019,A,F,RO,1506
2019,A,F,RR,395
2019,A,F,RS,2553
2019,A,F,SC,756
2019,A,F,SE,4291
2019,A,F,SP,9893
2019,A,F,TO,1503
2019,A,M,AC,1075
2019,A,M,AL,2001
2019,A,M,AM,3199
2019,A,M,AP,1036
2019,A,M,BA,8132
2019,A,M,CE,7400
2019,A,M,DF,858
2019,A,M,ES,974
2019,A,M,GO,1232
2019,A,M,MA,6414
2019,A,M,MG,3985
2019,A,M,MS,623
2019,A,M,MT,669
2019,A,M,PA,6295
2019,A,M,PB,3763
2019,A,M,PE,6466
2019,A,M,PI,4213
2019,A,M,PR,1170
2019,A,M,RJ,3593
2019,A,M,RN,2343
2019,A,M,RO,648
2019,A,M,RR,216
2019,A,M,RS,1374
2019,A,M,SC,515
2019,A,M,SE,1877
2019,A,M,SP,5817
2019,A,M,TO,746
2019,B,F,AC,9587
2019,B,F,AL,23020
2019,B,F,AM,25944
2019,B,F,AP,10699
2019,B,F,BA,102337
2019,B,F,CE,75178
2019,B,F,DF,9981
2019,B,F,ES,12285
2019,B,F,GO,21503
2019,B,F,MA,57824
2019,B,F,MG,67547
2019,B,F,MS,8648
2019,B,F,MT,9762
2019,B,F,PA,69723
2019,B,F,PB,35283
2019,B,F,PE,66928
2019,B,F,PI,32054
2019,B,F,PR,12990
2019,B,F,RJ,39624
2019,B,F,RN,26132
2019,B,F,RO,9260
2019,B,F,RR,2451
2019,B,F,RS,18313
2019,B,F,SC,5365
2019,B,F,SE,20034
2019,B,F,SP,53887
2019,B,F,TO,9221
2019,B,M,AC,5340
2019,B,M,AL,12274
2019,B,M,AM,15224
2019,B,M,AP,6385
2019,B,M,BA,46190
2019,B,M,CE,52299
2019,B,M,DF,4681
2019,B,M,ES,5830
2019,B,M,GO,9646
2019,B,M,MA,32526
2019,B,M,MG,29203
2019,B,M,MS,4085
2019,B,M,MT,4538
2019,B,M,PA,37688
2019,B,M,PB,20696
2019,B,M,PE,37203
2019,B,M,PI,18469
2019,B,M,PR,6225
2019,B,M,RJ,17941
2019,B,M,RN,15079
2019,B,M,RO,4297
2019,B,M,RR,1191
2019,B,M,RS,7871
2019,B,M,SC,2433
2019,B,M,SE,10540
2019,B,M,SP,25046
2019,B,M,TO,4745
2019,C,F,AC,5923
2019,C,F,AL,13397
2019,C,F,AM,20596
2019,C,F,AP,6809
2019,C,F,BA,64859
2019,C,F,CE,43107
2019,C,F,DF,15209
2019,C,F,ES,17922
2019,C,F,GO,31160
2019,C,F,MA,34010
2019,C,F,MG,90550
2019,C,F,MS,12683
2019,C,F,MT,15565
2019,C,F,PA,46613
2019,C,F,PB,21058
2019,C,F,PE,40791
2019,C,F,PI,16206
2019,C,F,PR,30968
2019,C,F,RJ,57087
2019,C,F,RN,17178
2019,C,F,RO,11686
2019,C,F,RR,2260
2019,C,F,RS,35087
2019,C,F,SC,14206
2019,C,F,SE,11406
2019,C,F,SP,120208
2019,C,F,TO,7807
2019,C,M,AC,4373
2019,C,M,AL,9634
2019,C,M,AM,15453
2019,C,M,AP,4828
2019,C,M,BA,40125
2019,C,M,CE,35784
2019,C,M,DF,8985
2019,C,M,ES,10891
2019,C,M,GO,18216
2019,C,M,MA,23882
2019,C,M,MG,50555
2019,C,M,MS,7815
2019,C,M,MT,9069
2019,C,M,PA,31498
2019,C,M,PB,16610
2019,C,M,PE,30232
2019,C,M,PI,12120
2019,C,M,PR,17347
2019,C,M,RJ,32784
2019,C,M,RN,12992
2019,C,M,RO,6874
2019,C,M,RR,1378
2019,C,M,RS,18837
2019,C,M,SC,7537
2019,C,M,SE,7956
2019,C,M,SP,66249
2019,C,M,TO,5069
2019,C,F,AC,1298
2019,C,F,AL,3359
2019,C,F,AM,4564
2019,C,F,AP,1320
2019,C,F,BA,16201
2019,C,F,CE,8699
2019,C,F,DF,5344
2019,C,F,ES,6721
2019,C,F,GO,11805
2019,C,F,MA,7178
2019,C,F,MG,36228
2019,C,F,MS,4694
2019,C,F,MT,6204
2019,C,F,PA,11213
2019,C,F,PB,5476
2019,C,F,PE,10580
2019,C,F,PI,4209
2019,C,F,PR,16399
2019,C,F,RJ,21819
2019,C,F,RN,5029
2019,C,F,RO,3510
2019,C,F,RR,562
2019,C,F,RS,16955
2019,C,F,SC,8699
2019,C,F,SE,2989
2019,C,F,SP,57842
2019,C,F,TO,2281
2019,C,M,AC,1243
2019,C,M,AL,3208
2019,C,M,AM,4168
2019,C,M,AP,1236
2019,C,M,BA,13357
2019,C,M,CE,8957
2019,C,M,DF,4031
2019,C,M,ES,5161
2019,C,M,GO,8933
2019,C,M,MA,6618
2019,C,M,MG,26613
2019,C,M,MS,3837
2019,C,M,MT,4658
2019,C,M,PA,9439
2019,C,M,PB,5475
2019,C,M,PE,9732
2019,C,M,PI,3881
2019,C,M,PR,11863
2019,C,M,RJ,16130
2019,C,M,RN,4868
2019,C,M,RO,2722
2019,C,M,RR,428
2019,C,M,RS,11796
2019,C,M,SC,5465
2019,C,M,SE,2591
2019,C,M,SP,40325
2019,C,M,TO,1698
2019,D,F,AC,1215
2019,D,F,AL,2685
2019,D,F,AM,4280
2019,D,F,AP,1286
2019,D,F,BA,14029
2019,D,F,CE,8171
2019,D,F,DF,5172
2019,D,F,ES,6601
2019,D,F,GO,10673
2019,D,F,MA,6619
2019,D,F,MG,34918
2019,D,F,MS,4387
2019,D,F,MT,5912
2019,D,F,PA,9527
2019,D,F,PB,4666
2019,D,F,PE,9174
2019,D,F,PI,3416
2019,D,F,PR,16030
2019,D,F,RJ,19627
2019,D,F,RN,4387
2019,D,F,RO,3377
2019,D,F,RR,559
2019,D,F,RS,15871
2019,D,F,SC,9048
2019,D,F,SE,2397
2019,D,F,SP,62417
2019,D,F,TO,2071
2019,D,M,AC,1096
2019,D,M,AL,2279
2019,D,M,AM,3846
2019,D,M,AP,1100
2019,D,M,BA,11487
2019,D,M,CE,7968
2019,D,M,DF,3880
2019,D,M,ES,5185
2019,D,M,GO,8303
2019,D,M,MA,5614
2019,D,M,MG,26140
2019,D,M,MS,3456
2019,D,M,MT,4316
2019,D,M,PA,7864
2019,D,M,PB,4462
2019,D,M,PE,8211
2019,D,M,PI,2936
2019,D,M,PR,12001
2019,D,M,RJ,14952
2019,D,M,RN,4076
2019,D,M,RO,2550
2019,D,M,RR,471
2019,D,M,RS,11090
2019,D,M,SC,5714
2019,D,M,SE,2021
2019,D,M,SP,44402
2019,D,M,TO,1619
2019,D,F,AC,465
2019,D,F,AL,1262
2019,D,F,AM,1358
2019,D,F,AP,478
2019,D,F,BA,5501
2019,D,F,CE,3108
2019,D,F,DF,2168
2019,D,F,ES,2879
2019,D,F,GO,4670
2019,D,F,MA,2386
2019,D,F,MG,15805
2019,D,F,MS,1826
2019,D,F,MT,2463
2019,D,F,PA,3731
2019,D,F,PB,1925
2019,D,F,PE,3710
2019,D,F,PI,1542
2019,D,F,PR,8405
2019,D,F,RJ,9373
2019,D,F,RN,1872
2019,D,F,RO,1374
2019,D,F,RR,232
2019,D,F,RS,8231
2019,D,F,SC,5131
2019,D,F,SE,1052
2019,D,F,SP,29778
2019,D,F,TO,885
2019,D,M,AC,447
2019,D,M,AL,1133
2019,D,M,AM,1322
2019,D,M,AP,451
2019,D,M,BA,4918
2019,D,M,CE,3162
2019,D,M,DF,1794
2019,D,M,ES,2485
2019,D,M,GO,3915
2019,D,M,MA,2242
2019,D,M,MG,13273
2019,D,M,MS,1654
2019,D,M,MT,2163
2019,D,M,PA,3517
2019,D,M,PB,2107
2019,D,M,PE,3575
2019,D,M,PI,1487
2019,D,M,PR,7075
2019,D,M,RJ,7954
2019,D,M,RN,2039
2019,D,M,RO,1171
2019,D,M,RR,210
2019,D,M,RS,6718
2019,D,M,SC,3862
2019,D,M,SE,1015
2019,D,M,SP,24192
2019,D,M,TO,759
2019,E,F,AC,655
2019,E,F,AL,1483
2019,E,F,AM,1941
2019,E,F,AP,699
2019,E,F,BA,7249
2019,E,F,CE,4020
2019,E,F,DF,2940
2019,E,F,ES,3816
2019,E,F,GO,5666
2019,E,F,MA,3077
2019,E,F,MG,21767
2019,E,F,MS,2249
2019,E,F,MT,3323
2019,E,F,PA,4733
2019,E,F,PB,2450
2019,E,F,PE,4797
2019,E,F,PI,1946
2019,E,F,PR,10878
2019,E,F,RJ,11915
2019,E,F,RN,2473
2019,E,F,RO,1720
2019,E,F,RR,317
2019,E,F,RS,10884
2019,E,F,SC,7239
2019,E,F,SE,1328
2019,E,F,SP,43087
2019,E,F,TO,1169
2019,E,M,AC,576
2019,E,M,AL,1380
2019,E,M,AM,1881
2019,E,M,AP,662
2019,E,M,BA,6291
2019,E,M,CE,4259
2019,E,M,DF,2374
2019,E,M,ES,3438
2019,E,M,GO,4849
2019,E,M,MA,2827
2019,E,M,MG,17674
2019,E,M,MS,2070
2019,E,M,MT,2664
2019,E,M,PA,4359
2019,E,M,PB,2728
2019,E,M,PE,4664
2019,E,M,PI,1761
2019,E,M,PR,9131
2019,E,M,RJ,9866
2019,E,M,RN,2522
2019,E,M,RO,1511
2019,E,M,RR,297
2019,E,M,RS,8507
2019,E,M,SC,5452
2019,E,M,SE,1234
2019,E,M,SP,34155
2019,E,M,TO,960
2019,F,F,AC,397
2019,F,F,AL,1070
2019,F,F,AM,1122
2019,F,F,AP,465
2019,F,F,BA,4549
2019,F,F,CE,2435
2019,F,F,DF,2246
2019,F,F,ES,2158
2019,F,F,GO,3581
2019,F,F,MA,1875
2019,F,F,MG,12844
2019,F,F,MS,1443
2019,F,F,MT,2054
2019,F,F,PA,2928
2019,F,F,PB,1515
2019,F,F,PE,3167
2019,F,F,PI,1205
2019,F,F,PR,6925
2019,F,F,RJ,8179
2019,F,F,RN,1615
2019,F,F,RO,986
2019,F,F,RR,212
2019,F,F,RS,6540
2019,F,F,SC,4521
2019,F,F,SE,900
2019,F,F,SP,26176
2019,F,F,TO,775
2019,F,M,AC,409
2019,F,M,AL,1002
2019,F,M,AM,1172
2019,F,M,AP,447
2019,F,M,BA,4104
2019,F,M,CE,2502
2019,F,M,DF,1765
2019,F,M,ES,1976
2019,F,M,GO,3228
2019,F,M,MA,2029
2019,F,M,MG,11107
2019,F,M,MS,1411
2019,F,M,MT,1731
2019,F,M,PA,2745
2019,F,M,PB,1622
2019,F,M,PE,3089
2019,F,M,PI,1290
2019,F,M,PR,5994
2019,F,M,RJ,7123
2019,F,M,RN,1724
2019,F,M,RO,883
2019,F,M,RR,215
2019,F,M,RS,5697
2019,F,M,SC,3592
2019,F,M,SE,962
2019,F,M,SP,22579
2019,F,M,TO,624
2019,G,F,AC,303
2019,G,F,AL,729
2019,G,F,AM,806
2019,G,F,AP,381
2019,G,F,BA,3188
2019,G,F,CE,1827
2019,G,F,DF,1877
2019,G,F,ES,1615
2019,G,F,GO,2696
2019,G,F,MA,1398
2019,G,F,MG,9208
2019,G,F,MS,1051
2019,G,F,MT,1609
2019,G,F,PA,2194
2019,G,F,PB,1092
2019,G,F,PE,2322
2019,G,F,PI,807
2019,G,F,PR,5010
2019,G,F,RJ,6057
2019,G,F,RN,1181
2019,G,F,RO,754
2019,G,F,RR,184
2019,G,F,RS,4622
2019,G,F,SC,3333
2019,G,F,SE,688
2019,G,F,SP,19518
2019,G,F,TO,564
2019,G,M,AC,308
2019,G,M,AL,721
2019,G,M,AM,846
2019,G,M,AP,383
2019,G,M,BA,2984
2019,G,M,CE,1998
2019,G,M,DF,1597
2019,G,M,ES,1483
2019,G,M,GO,2441
2019,G,M,MA,1426
2019,G,M,MG,8407
2019,G,M,MS,1074
2019,G,M,MT,1480
2019,G,M,PA,2054
2019,G,M,PB,1251
2019,G,M,PE,2275
2019,G,M,PI,831
2019,G,M,PR,4359
2019,G,M,RJ,5423
2019,G,M,RN,1279
2019,G,M,RO,653
2019,G,M,RR,183
2019,G,M,RS,4108
2019,G,M,SC,2748
2019,G,M,SE,732
2019,G,M,SP,17113
2019,G,M,TO,479
2019,G,F,AC,177
2019,G,F,AL,459
2019,G,F,AM,468
2019,G,F,AP,225
2019,G,F,BA,1874
2019,G,F,CE,1107
2019,G,F,DF,1286
2019,G,F,ES,911
2019,G,F,GO,1547
2019,G,F,MA,755
2019,G,F,MG,5076
2019,G,F,MS,610
2019,G,F,MT,869
2019,G,F,PA,1171
2019,G,F,PB,610
2019,G,F,PE,1338
2019,G,F,PI,511
2019,G,F,PR,2869
2019,G,F,RJ,3974
2019,G,F,RN,659
2019,G,F,RO,355
2019,G,F,RR,125
2019,G,F,RS,2549
2019,G,F,SC,1652
2019,G,F,SE,482
2019,G,F,SP,10684
2019,G,F,TO,309
2019,G,M,AC,206
2019,G,M,AL,399
2019,G,M,AM,485
2019,G,M,AP,218
2019,G,M,BA,1702
2019,G,M,CE,1084
2019,G,M,DF,1032
2019,G,M,ES,774
2019,G,M,GO,1351
2019,G,M,MA,789
2019,G,M,MG,4439
2019,G,M,MS,612
2019,G,M,MT,817
2019,G,M,PA,1197
2019,G,M,PB,665
2019,G,M,PE,1286
2019,G,M,PI,476
2019,G,M,PR,2495
2019,G,M,RJ,3299
2019,G,M,RN,680
2019,G,M,RO,356
2019,G,M,RR,102
2019,G,M,RS,2148
2019,G,M,SC,1472
2019,G,M,SE,405
2019,G,M,SP,9362
2019,G,M,TO,284
2019,G,F,AC,118
2019,G,F,AL,327
2019,G,F,AM,334
2019,G,F,AP,158
2019,G,F,BA,1283
2019,G,F,CE,720
2019,G,F,DF,1063
2019,G,F,ES,621
2019,G,F,GO,1051
2019,G,F,MA,524
2019,G,F,MG,3661
2019,G,F,MS,426
2019,G,F,MT,590
2019,G,F,PA,759
2019,G,F,PB,443
2019,G,F,PE,940
2019,G,F,PI,329
2019,G,F,PR,1999
2019,G,F,RJ,2923
2019,G,F,RN,460
2019,G,F,RO,279
2019,G,F,RR,77
2019,G,F,RS,1761
2019,G,F,SC,1242
2019,G,F,SE,287
2019,G,F,SP,7677
2019,G,F,TO,242
2019,G,M,AC,144
2019,G,M,AL,294
2019,G,M,AM,351
2019,G,M,AP,179
2019,G,M,BA,1147
2019,G,M,CE,812
2019,G,M,DF,932
2019,G,M,ES,609
2019,G,M,GO,937
2019,G,M,MA,530
2019,G,M,MG,3300
2019,G,M,MS,429
2019,G,M,MT,565
2019,G,M,PA,809
2019,G,M,PB,500
2019,G,M,PE,911
2019,G,M,PI,346
2019,G,M,PR,1712
2019,G,M,RJ,2474
2019,G,M,RN,523
2019,G,M,RO,240
2019,G,M,RR,84
2019,G,M,RS,1530
2019,G,M,SC,1055
2019,G,M,SE,287
2019,G,M,SP,6808
2019,G,M,TO,224
2019,G,F,AC,103
2019,G,F,AL,239
2019,G,F,AM,229
2019,G,F,AP,126
2019,G,F,BA,907
2019,G,F,CE,572
2019,G,F,DF,920
2019,G,F,ES,456
2019,G,F,GO,858
2019,G,F,MA,376
2019,G,F,MG,2765
2019,G,F,MS,350
2019,G,F,MT,455
2019,G,F,PA,570
2019,G,F,PB,367
2019,G,F,PE,688
2019,G,F,PI,278
2019,G,F,PR,1485
2019,G,F,RJ,2266
2019,G,F,RN,347
2019,G,F,RO,157
2019,G,F,RR,66
2019,G,F,RS,1405
2019,G,F,SC,916
2019,G,F,SE,205
2019,G,F,SP,5752
2019,G,F,TO,163
2019,G,M,AC,101
2019,G,M,AL,216
2019,G,M,AM,231
2019,G,M,AP,126
2019,G,M,BA,911
2019,G,M,CE,617
2019,G,M,DF,765
2019,G,M,ES,454
2019,G,M,GO,724
2019,G,M,MA,360
2019,G,M,MG,2515
2019,G,M,MS,295
2019,G,M,MT,465
2019,G,M,PA,584
2019,G,M,PB,414
2019,G,M,PE,724
2019,G,M,PI,260
2019,G,M,PR,1311
2019,G,M,RJ,2008
2019,G,M,RN,417
2019,G,M,RO,182
2019,G,M,RR,61
2019,G,M,RS,1164
2019,G,M,SC,769
2019,G,M,SE,213
2019,G,M,SP,5130
2019,G,M,TO,149
2019,G,F,AC,87
2019,G,F,AL,244
2019,G,F,AM,238
2019,G,F,AP,126
2019,G,F,BA,917
2019,G,F,CE,558
2019,G,F,DF,892
2019,G,F,ES,439
2019,G,F,GO,760
2019,G,F,MA,373
2019,G,F,MG,2713
2019,G,F,MS,315
2019,G,F,MT,462
2019,G,F,PA,505
2019,G,F,PB,310
2019,G,F,PE,758
2019,G,F,PI,259
2019,G,F,PR,1479
2019,G,F,RJ,2206
2019,G,F,RN,400
2019,G,F,RO,169
2019,G,F,RR,60
2019,G,F,RS,1223
2019,G,F,SC,753
2019,G,F,SE,207
2019,G,F,SP,5787
2019,G,F,TO,180
2019,G,M,AC,108
2019,G,M,AL,183
2019,G,M,AM,238
2019,G,M,AP,130
2019,G,M,BA,887
2019,G,M,CE,571
2019,G,M,DF,839
2019,G,M,ES,449
2019,G,M,GO,734
2019,G,M,MA,361
2019,G,M,MG,2426
2019,G,M,MS,343
2019,G,M,MT,419
2019,G,M,PA,566
2019,G,M,PB,392
2019,G,M,PE,750
2019,G,M,PI,266
2019,G,M,PR,1276
2019,G,M,RJ,1972
2019,G,M,RN,346
2019,G,M,RO,155
2019,G,M,RR,51
2019,G,M,RS,1123
2019,G,M,SC,664
2019,G,M,SE,228
2019,G,M,SP,5249
2019,G,M,TO,154
2019,G,F,AC,111
2019,G,F,AL,291
2019,G,F,AM,343
2019,G,F,AP,141
2019,G,F,BA,1330
2019,G,F,CE,842
2019,G,F,DF,1403
2019,G,F,ES,610
2019,G,F,GO,1028
2019,G,F,MA,484
2019,G,F,MG,3722
2019,G,F,MS,448
2019,G,F,MT,640
2019,G,F,PA,727
2019,G,F,PB,565
2019,G,F,PE,989
2019,G,F,PI,403
2019,G,F,PR,2009
2019,G,F,RJ,3043
2019,G,F,RN,553
2019,G,F,RO,217
2019,G,F,RR,72
2019,G,F,RS,1776
2019,G,F,SC,1122
2019,G,F,SE,301
2019,G,F,SP,8444
2019,G,F,TO,234
2019,G,M,AC,114
2019,G,M,AL,291
2019,G,M,AM,334
2019,G,M,AP,132
2019,G,M,BA,1273
2019,G,M,CE,892
2019,G,M,DF,1240
2019,G,M,ES,604
2019,G,M,GO,1012
2019,G,M,MA,511
2019,G,M,MG,3459
2019,G,M,MS,467
2019,G,M,MT,614
2019,G,M,PA,715
2019,G,M,PB,512
2019,G,M,PE,1010
2019,G,M,PI,375
2019,G,M,PR,1758
2019,G,M,RJ,2907
2019,G,M,RN,576
2019,G,M,RO,192
2019,G,M,RR,97
2019,G,M,RS,1521
2019,G,M,SC,986
2019,G,M,SE,313
2019,G,M,SP,7693
2019,G,M,TO,199
2019,G,F,AC,95
2019,G,F,AL,246
2019,G,F,AM,273
2019,G,F,AP,107
2019,G,F,BA,952
2019,G,F,CE,686
2019,G,F,DF,1367
2019,G,F,ES,496
2019,G,F,GO,788
2019,G,F,MA,341
2019,G,F,MG,3027
2019,G,F,MS,363
2019,G,F,MT,505
2019,G,F,PA,504
2019,G,F,PB,442
2019,G,F,PE,796
2019,G,F,PI,348
2019,G,F,PR,1543
2019,G,F,RJ,2544
2019,G,F,RN,423
2019,G,F,RO,154
2019,G,F,RR,69
2019,G,F,RS,1307
2019,G,F,SC,854
2019,G,F,SE,240
2019,G,F,SP,6677
2019,G,F,TO,223
2019,G,M,AC,103
2019,G,M,AL,273
2019,G,M,AM,303
2019,G,M,AP,134
2019,G,M,BA,1024
2019,G,M,CE,776
2019,G,M,DF,1296
2019,G,M,ES,512
2019,G,M,GO,845
2019,G,M,MA,447
2019,G,M,MG,2771
2019,G,M,MS,370
2019,G,M,MT,494
2019,G,M,PA,531
2019,G,M,PB,453
2019,G,M,PE,890
2019,G,M,PI,317
2019,G,M,PR,1415
2019,G,M,RJ,2470
2019,G,M,RN,491
2019,G,M,RO,158
2019,G,M,RR,72
2019,G,M,RS,1231
2019,G,M,SC,774
2019,G,M,SE,286
2019,G,M,SP,6177
2019,G,M,TO,219
2019,G,F,AC,61
2019,G,F,AL,220
2019,G,F,AM,211
2019,G,F,AP,77
2019,G,F,BA,904
2019,G,F,CE,651
2019,G,F,DF,1341
2019,G,F,ES,451
2019,G,F,GO,687
2019,G,F,MA,282
2019,G,F,MG,2404
2019,G,F,MS,267
2019,G,F,MT,363
2019,G,F,PA,389
2019,G,F,PB,339
2019,G,F,PE,758
2019,G,F,PI,230
2019,G,F,PR,1212
2019,G,F,RJ,2309
2019,G,F,RN,351
2019,G,F,RO,128
2019,G,F,RR,59
2019,G,F,RS,1078
2019,G,F,SC,706
2019,G,F,SE,220
2019,G,F,SP,5805
2019,G,F,TO,168
2019,G,M,AC,88
2019,G,M,AL,186
2019,G,M,AM,251
2019,G,M,AP,80
2019,G,M,BA,897
2019,G,M,CE,733
2019,G,M,DF,1315
2019,G,M,ES,464
2019,G,M,GO,725
2019,G,M,MA,317
2019,G,M,MG,2256
2019,G,M,MS,246
2019,G,M,MT,423
2019,G,M,PA,465
2019,G,M,PB,388
2019,G,M,PE,802
2019,G,M,PI,253
2019,G,M,PR,1163
2019,G,M,RJ,2341
2019,G,M,RN,409
2019,G,M,RO,137
2019,G,M,RR,57
2019,G,M,RS,972
2019,G,M,SC,619
2019,G,M,SE,234
2019,G,M,SP,5599
2019,G,M,TO,162
2019,G,F,AC,83
2019,G,F,AL,241
2019,G,F,AM,272
2019,G,F,AP,71
2019,G,F,BA,1047
2019,G,F,CE,800
2019,G,F,DF,1701
2019,G,F,ES,502
2019,G,F,GO,904
2019,G,F,MA,352
2019,G,F,MG,2776
2019,G,F,MS,341
2019,G,F,MT,450
2019,G,F,PA,524
2019,G,F,PB,372
2019,G,F,PE,1037
2019,G,F,PI,274
2019,G,F,PR,1413
2019,G,F,RJ,2908
2019,G,F,RN,391
2019,G,F,RO,114
2019,G,F,RR,55
2019,G,F,RS,1295
2019,G,F,SC,750
2019,G,F,SE,270
2019,G,F,SP,7975
2019,G,F,TO,178
2019,G,M,AC,87
2019,G,M,AL,288
2019,G,M,AM,327
2019,G,M,AP,104
2019,G,M,BA,1145
2019,G,M,CE,972
2019,G,M,DF,1877
2019,G,M,ES,631
2019,G,M,GO,1057
2019,G,M,MA,414
2019,G,M,MG,2892
2019,G,M,MS,351
2019,G,M,MT,591
2019,G,M,PA,591
2019,G,M,PB,497
2019,G,M,PE,1246
2019,G,M,PI,350
2019,G,M,PR,1506
2019,G,M,RJ,3320
2019,G,M,RN,504
2019,G,M,RO,164
2019,G,M,RR,88
2019,G,M,RS,1332
2019,G,M,SC,749
2019,G,M,SE,297
2019,G,M,SP,8487
2019,G,M,TO,186
2020,A,F,AC,3446
2020,A,F,AL,8557
2020,A,F,AM,13090
2020,A,F,AP,3578
2020,A,F,BA,41379
2020,A,F,CE,21042
2020,A,F,DF,4052
2020,A,F,ES,3660
2020,A,F,GO,6843
2020,A,F,MA,22865
2020,A,F,MG,17594
2020,A,F,MS,2908
2020,A,F,MT,3278
2020,A,F,PA,26945
2020,A,F,PB,13703
2020,A,F,PE,26349
2020,A,F,PI,14175
2020,A,F,PR,4902
2020,A,F,RJ,16546
2020,A,F,RN,8698
2020,A,F,RO,3414
2020,A,F,RR,961
2020,A,F,RS,6691
2020,A,F,SC,2060
2020,A,F,SE,7915
2020,A,F,SP,23744
2020,A,F,TO,3657
2020,A,M,AC,1806
2020,A,M,AL,3662
2020,A,M,AM,7817
2020,A,M,AP,1978
2020,A,M,BA,15511
2020,A,M,CE,12457
2020,A,M,DF,1900
2020,A,M,ES,1750
2020,A,M,GO,3104
2020,A,M,MA,10628
2020,A,M,MG,7408
2020,A,M,MS,1326
2020,A,M,MT,1484
2020,A,M,PA,12449
2020,A,M,PB,6546
2020,A,M,PE,12422
2020,A,M,PI,6648
2020,A,M,PR,2618
2020,A,M,RJ,7483
2020,A,M,RN,4081
2020,A,M,RO,1455
2020,A,M,RR,472
2020,A,M,RS,3196
2020,A,M,SC,1225
2020,A,M,SE,3399
2020,A,M,SP,12639
2020,A,M,TO,1695
2020,B,F,AC,11506
2020,B,F,AL,29051
2020,B,F,AM,44388
2020,B,F,AP,13778
2020,B,F,BA,132742
2020,B,F,CE,96342
2020,B,F,DF,19806
2020,B,F,ES,18939
2020,B,F,GO,41207
2020,B,F,MA,72075
2020,B,F,MG,100457
2020,B,F,MS,15297
2020,B,F,MT,17383
2020,B,F,PA,97560
2020,B,F,PB,44018
2020,B,F,PE,86698
2020,B,F,PI,38362
2020,B,F,PR,25890
2020,B,F,RJ,69493
2020,B,F,RN,33140
2020,B,F,RO,15729
2020,B,F,RR,4126
2020,B,F,RS,34286
2020,B,F,SC,10751
2020,B,F,SE,25377
2020,B,F,SP,102797
2020,B,F,TO,14945
2020,B,M,AC,6930
2020,B,M,AL,16566
2020,B,M,AM,29481
2020,B,M,AP,8703
2020,B,M,BA,65024
2020,B,M,CE,70481
2020,B,M,DF,9864
2020,B,M,ES,9338
2020,B,M,GO,21245
2020,B,M,MA,41401
2020,B,M,MG,46239
2020,B,M,MS,7842
2020,B,M,MT,8196
2020,B,M,PA,55102
2020,B,M,PB,27438
2020,B,M,PE,52202
2020,B,M,PI,22859
2020,B,M,PR,12528
2020,B,M,RJ,33541
2020,B,M,RN,19736
2020,B,M,RO,7518
2020,B,M,RR,2140
2020,B,M,RS,15705
2020,B,M,SC,5253
2020,B,M,SE,14224
2020,B,M,SP,50267
2020,B,M,TO,8253
2020,C,F,AC,3649
2020,C,F,AL,9462
2020,C,F,AM,15656
2020,C,F,AP,3936
2020,C,F,BA,44012
2020,C,F,CE,26332
2020,C,F,DF,13189
2020,C,F,ES,13205
2020,C,F,GO,27773
2020,C,F,MA,21356
2020,C,F,MG,70548
2020,C,F,MS,11021
2020,C,F,MT,13230
2020,C,F,PA,32885
2020,C,F,PB,14441
2020,C,F,PE,28422
2020,C,F,PI,10938
2020,C,F,PR,28650
2020,C,F,RJ,46851
2020,C,F,RN,11716
2020,C,F,RO,8980
2020,C,F,RR,1796
2020,C,F,RS,32273
2020,C,F,SC,13561
2020,C,F,SE,7295
2020,C,F,SP,104039
2020,C,F,TO,6271
2020,C,M,AC,2978
2020,C,M,AL,7297
2020,C,M,AM,13209
2020,C,M,AP,3365
2020,C,M,BA,30690
2020,C,M,CE,23295
2020,C,M,DF,8301
2020,C,M,ES,8467
2020,C,M,GO,18675
2020,C,M,MA,16377
2020,C,M,MG,41683
2020,C,M,MS,7096
2020,C,M,MT,7852
2020,C,M,PA,24682
2020,C,M,PB,11898
2020,C,M,PE,23071
2020,C,M,PI,8524
2020,C,M,PR,16854
2020,C,M,RJ,29166
2020,C,M,RN,9611
2020,C,M,RO,5858
2020,C,M,RR,1203
2020,C,M,RS,18375
2020,C,M,SC,7615
2020,C,M,SE,5764
2020,C,M,SP,62127
2020,C,M,TO,4369
2020,C,F,AC,1914
2020,C,F,AL,5149
2020,C,F,AM,7486
2020,C,F,AP,1818
2020,C,F,BA,24135
2020,C,F,CE,14026
2020,C,F,DF,8206
2020,C,F,ES,9026
2020,C,F,GO,18165
2020,C,F,MA,10897
2020,C,F,MG,53690
2020,C,F,MS,7189
2020,C,F,MT,9144
2020,C,F,PA,16825
2020,C,F,PB,8315
2020,C,F,PE,15910
2020,C,F,PI,6248
2020,C,F,PR,23679
2020,C,F,RJ,29861
